gstin,business_age_days,state_risk_proxy,filing_delay_days,late_filing_ratio,avg_turnover,turnover_volatility,turnover_trend,filing_months_observed,transaction_count,avg_ticket_size,monthly_inflow,monthly_outflow,cashflow_variance,upi_months_observed,logistics_activity,avg_consignment_value,distance_avg,eway_months_observed,avg_balance,min_balance,bank_inflow,bank_outflow,cashflow_stability,bounce_indicator,bank_months_observed,inflow_outflow_ratio,filing_regularity,net_flow,net_flow_ratio,balance_buffer_ratio,invoice_velocity_proxy,digital_activity_index,cashflow_health,turnover_momentum,bounce_rate_proxy,source_coverage_count,data_coverage_ratio,default_label,proxy_risk_prob
29ABCDE1290Z0,1281,0.7,3.25,0.16666666666666666,110438.63910448644,21478.866108424554,-465.60050485506895,24.0,1338.0,49.07544492409951,2023.2189937613257,2080.7150880164954,22353.813588407877,16.0,3.0,11771.084850115802,533.1537258255647,3.0,3606.898759020916,974.013635289853,1748943.8807518366,1784255.6478177481,15420.677291523723,1.0,21.0,0.9802092446174403,0.8333333333333334,-57.49609425516974,-0.02841812697115892,1.733489981302198,11.612224398241635,8.585972706811063,0.0,-0.004215882165411338,1.0,4,0.6666666666666666,1,0.902154081901095
29ABCDE1291Z1,1268,0.3,2.4583333333333335,0.25,87241.67170257388,28316.51815585176,-1901.8295838357226,24.0,510.0,85.5261154504313,2140.8290183028703,2221.002869669127,15326.262247252915,10.0,72.0,8349.208989117335,521.0000502604531,20.0,3842.5204002539595,955.8109157865432,868135.1635511833,899039.2014610785,20574.14245295227,1.0,19.0,0.965625483449808,0.75,-80.17385136625671,-0.037449908741340805,1.7300834918895882,11.376448844589575,10.526829031352095,0.0,-0.02179930470629562,1.0,4,0.7604166666666666,1,0.9347488139534857
29ABCDE1292Z2,544,0.7,0.7692307692307693,0.07692307692307693,166331.1495659067,42223.538615433914,2004.6251039869453,13.0,882.0,88.57141522879073,3079.496832042939,2929.7330319411712,42388.41089977743,13.0,24.0,21319.72632990543,725.6380832023411,11.0,6712.17323201853,1261.4870324175151,1215596.638477342,1149268.1137942174,25404.542945168923,0.0,12.0,1.0577137083044497,0.9230769230769231,149.76380010176763,0.048632555339378054,2.2910528566390242,12.021741969201985,10.00220102547216,0.7274081468515041,0.012051940104295,0.0,4,0.5104166666666666,0,0.6324418941729183
29ABCDE1293Z3,1174,0.3,2.5,0.18181818181818182,53250.62354984328,10260.507005418458,448.71021953509893,22.0,1260.0,24.531739294355084,1038.7861738256634,1021.8799269001637,5344.87034940705,15.0,17.0,9095.94417521319,616.3493178278623,11.0,3789.41513217488,902.6417737265905,895538.956430842,887308.9404291252,8444.823629131693,1.0,22.0,1.0092752542285177,0.8181818181818181,16.90624692549966,0.016275001873809102,3.708278274601142,10.88278357230582,10.030032093861085,0.23122670840627893,0.00842622608708086,1.0,4,0.7291666666666666,0,0.6436215274921292
29ABCDE1294Z4,1108,0.7,1.6666666666666667,0.125,746812.9721915266,133680.5455676626,6030.989186080122,24.0,1528.0,285.9295876283236,14491.530399460164,12814.745219044737,511603.3675620745,16.0,2.0,69728.28597378182,520.5939963968597,2.0,111698.20385696006,30751.677101232362,15544760.57751225,13761339.365660094,121210.10360427028,1.0,23.0,1.1295964850850555,0.875,1676.785180415427,0.1157079434811033,8.716381164641406,13.523571399890228,8.430981494597171,2.344284441732877,0.008075624466936762,1.0,4,0.6770833333333334,1,0.8940755328863023
29ABCDE1295Z5,644,0.7,4.533333333333333,0.3333333333333333,51195.11031148398,12149.075824621628,940.2372882381746,15.0,1364.0,20.105180613947333,941.9164111799639,886.3146793149803,3785.7089853644943,15.0,6.0,5306.105883072926,305.5673666538725,6.0,5589.6113018751785,1613.1810909176438,655392.1568838155,623469.1811983236,10435.255003920513,1.0,16.0,1.0512021710906947,0.6666666666666667,55.60173186498366,0.0590304311561255,6.306576470329148,10.843418837662867,9.164819856674374,0.9035607432116167,0.018365404764495687,1.0,4,0.5416666666666666,0,0.6471082920611737
29ABCDE1296Z6,1075,0.7,4.041666666666667,0.16666666666666666,195990.2525194852,51807.78687911881,-461.30421113595315,24.0,1110.0,109.60429516009279,3502.7456456301093,3256.18588924228,29465.291916595932,18.0,63.0,21608.26066260283,581.8785833982982,20.0,12064.002551604775,3132.5758521036714,2128678.740307264,1978877.7711314587,29083.409642509232,1.0,20.0,1.0756999605337696,0.8333333333333334,246.5597563878291,0.07039042549247833,3.7049489685037877,12.18582530721408,11.171898872999302,1.4363472550680534,-0.0023536979595050597,1.0,4,0.8541666666666666,0,0.6208651678460132
29ABCDE1297Z7,991,0.7,3.909090909090909,0.22727272727272727,62113.57490544389,13821.178547863754,376.3191743231078,22.0,1766.0,26.3375206133513,1189.2272904699248,1136.3757796889945,3307.2198886933743,20.0,5.0,8363.461281223334,532.5635968985142,5.0,4178.883654795298,1255.574107750361,1121788.8294585773,1068556.2847021515,10569.900270460706,1.0,22.0,1.0498172585932277,0.7727272727272727,52.85151078093031,0.04444189197848459,3.6773783192906335,11.036735940954454,9.268797941547751,0.9188830112800971,0.006058468159783319,1.0,4,0.71875,0,0.7266592319886538
29ABCDE1298Z8,1199,0.7,0.0,0.0,474660.96314318775,76250.01278398177,2741.642683772045,24.0,1062.0,299.85591726651404,8761.341700988314,7999.025885171574,223589.85075523276,19.0,85.0,55989.34157567838,631.721298916646,22.0,25127.66600588145,4762.55854076035,5371643.110064507,4966913.382918398,51927.09834841849,1.0,23.0,1.081485159080488,1.0,762.3158158167398,0.08700902690860095,3.14134075406139,13.0703581731284,11.423197674595455,1.6121591629278904,0.005775989855216172,1.0,4,0.9166666666666666,0,0.737357580471919
29ABCDE1299Z9,1053,0.3,4.125,0.25,43876.78544892542,13163.03978222934,825.3511644819187,24.0,1712.0,16.983254688122777,759.1010110134453,771.179621937407,2048.4537508181484,19.0,4.0,5424.5359032522665,557.7053035611215,4.0,3799.270630198762,916.9569108492426,618647.0640839986,628757.4398521356,12259.548518321666,1.0,17.0,0.9839200697640815,0.75,-12.078610923961719,-0.01591173078248974,4.926570311406816,10.68916344476841,9.05543941075822,0.0,0.01881022836584684,1.0,4,0.6666666666666666,1,0.8381298043132318
29ABCDE1300Z0,549,0.7,2.076923076923077,0.07692307692307693,66160.78129789923,16103.977725817023,3061.3416312367435,13.0,772.0,33.42994591505781,1219.2625215414637,1126.9118644971388,4115.141322735051,11.0,31.0,9421.498338445614,629.2188166579074,12.0,5384.420007779294,1261.9620452425584,560343.4078506561,518819.4310667426,13592.532022374686,0.0,13.0,1.0800355081122082,0.9230769230769231,92.35065704432486,0.0757430458270543,4.778031164115909,11.09985825342671,10.116014951387148,1.439444255869005,0.046270544280734884,0.0,4,0.5104166666666666,0,0.5610069526992446
29ABCDE1301Z1,779,0.3,7.529411764705882,0.4117647058823529,42969.07142693785,11258.84487562336,781.510167407559,17.0,1132.0,21.853531228517152,805.164422960119,844.0487337519754,1530.1300427197766,15.0,32.0,5671.735713110653,652.7565299074253,22.0,3928.9238886231283,1047.0775332928038,645251.4213448546,673527.9119217119,8890.968781008143,1.0,22.0,0.9580173440827735,0.5882352941176471,-38.884310791856365,-0.04829362759087327,4.65485431292365,10.668259139018947,10.529131822494486,0.0,0.018187313668685964,1.0,4,0.7916666666666666,1,0.8553903237278319
29ABCDE1302Z2,107,0.3,0.0,0.0,50271.93776565681,17781.066920135112,0.0,1.0,86.0,19.825302844037935,881.6879844821118,823.2880601051506,6039.475649747926,1.0,1.0,6804.7755150062785,420.8433701412186,1.0,3172.0493008574963,1344.0986017149926,37912.583332730814,35401.386584521475,1775.684249552428,0.0,1.0,1.0709349827926602,1.0,58.39992437696117,0.06623649795030866,3.8529033209255594,10.825222194717634,5.159055299214529,0.7514095592719006,0.0,0.0,4,0.041666666666666664,1,0.8829275344912103
29ABCDE1303Z3,434,0.3,0.5,0.1,74807.60890213611,16296.551043026753,-1004.6698687087832,10.0,776.0,26.086430404450137,1334.1703672828298,1196.2133819488336,5285.067945074273,8.0,1.0,5000.0,667.2907903578399,1.0,9643.202070716317,2174.1680644471485,805914.1919105173,721000.9629177554,14177.66290117418,0.0,12.0,1.1177713114960819,0.9,137.95698533399627,0.10340282524409483,8.061439719898395,11.222688249614508,7.348587530927593,1.8974805153791863,-0.013429869682820629,0.0,4,0.3229166666666667,0,0.30486142551801493
29ABCDE1304Z4,1529,0.7,2.5833333333333335,0.125,184010.699253768,35281.02680267154,-1854.9655868740494,24.0,1302.0,84.73170487894828,3171.9012519395683,2957.025400971024,32288.288134466187,18.0,32.0,20701.37518069459,587.4353649130496,15.0,10891.15160338852,2430.1224535811148,2535774.523867973,2370393.7514882833,22201.198945802396,1.0,22.0,1.0697693251493992,0.875,214.87585096854446,0.0677435499724814,3.68314441932494,12.12275461747073,10.668932138591325,1.1957995190189408,-0.01008069375152007,1.0,4,0.8229166666666666,0,0.48688586860050564
29ABCDE1305Z5,1004,0.3,1.8181818181818181,0.09090909090909091,41247.0693953303,8555.91860246874,657.3055668200814,22.0,1070.0,31.349820598633574,839.9153742470298,837.3000277798662,1666.5534591150433,20.0,34.0,6180.733644741403,574.9079285494123,23.0,3892.2858086592596,1448.541690346784,446057.42309657624,445977.87826320954,4979.088775328503,1.0,20.0,1.000178360491055,0.9090909090909091,2.61534646716359,0.003113821400766958,4.648615406092613,10.627359588130107,10.531696131937162,0.06404560716902323,0.015935426226142236,1.0,4,0.8854166666666666,0,0.7357525789315579
29ABCDE1306Z6,1133,0.3,0.0,0.0,771460.4430319,199804.96183298892,659.4385578612603,24.0,1324.0,368.1320992743842,14211.136488966276,12867.02459099398,1298017.2025424012,18.0,39.0,93728.76743029659,545.9817666784252,15.0,57182.107683680566,6136.110408351106,11331846.299404958,10339262.319438487,159762.65873857285,0.0,21.0,1.096001431175641,1.0,1344.111897972296,0.0945815909245459,4.4440816351360715,13.556041972909,10.87804719253426,1.179763712990878,0.0008547913363882691,0.0,4,0.8125,1,0.98
29ABCDE1307Z7,702,0.3,0.0,0.0,40715.14702660151,13204.818278671284,581.4625965254626,18.0,1706.0,19.512172018910654,833.4044594766219,918.5831965371452,1796.2213449730705,19.0,17.0,5416.0501371733135,528.946237712361,16.0,3765.785005332245,1145.4315434539803,660368.3856777789,729706.059480062,12651.727242105433,1.0,18.0,0.9049786240617375,1.0,-85.1787370605233,-0.10220576107069976,4.099557905618586,10.614380025593354,10.332864480690606,0.0,0.014280884587276136,1.0,4,0.7395833333333334,1,0.8228204558554338
29ABCDE1308Z8,1168,0.3,0.9166666666666666,0.08333333333333333,179029.82637594678,33273.174581659216,-1529.9110477254296,24.0,1190.0,93.10769423402549,3354.047125257219,3163.4914711245656,18196.97308334528,17.0,91.0,24259.894972180373,661.4713997729281,21.0,12371.130767122995,2705.1726833212165,2263785.9363109455,2136002.336855799,24246.268061001396,0.0,19.0,1.059823717067297,0.9166666666666666,190.55565413265322,0.05681364841230121,3.9105940003452186,12.09531328438646,11.60433714640434,1.4125711446586056,-0.008545517432359775,0.0,4,0.84375,0,0.34217702976893016
29ABCDE1309Z9,153,0.3,0.0,0.0,33565.84089134701,17781.066920135112,0.0,1.0,142.0,19.8329301486311,723.2406388581512,684.8974016946567,631.6250326721785,2.0,1.0,6879.111236541273,382.1463992133183,1.0,4351.574574680981,3492.2509174333018,49899.01383894027,47336.58403229171,2703.1216729766984,0.0,2.0,1.054132123367849,1.0,38.343237163494564,0.053015877570196664,6.353615247939012,10.421293980432631,5.655991810819852,1.5244584412886764,0.0,0.0,4,0.0625,0,0.746838619379274
29ABCDE1310Z0,1119,0.3,0.875,0.08333333333333333,170113.785150687,29463.242528050338,1262.4739470092475,24.0,1160.0,89.41216761734017,3287.689464981021,3194.6926872761414,36812.479287623515,16.0,2.0,23095.341224890348,732.4360518625379,2.0,8567.19945015978,937.0883406947917,2630196.4578138823,2531607.4701924664,22945.043151069407,1.0,23.0,1.03894323617789,0.9166666666666666,92.9967777048796,0.02828636302042488,2.681697517974521,12.044228694951613,8.155649270366,0.4846904560159186,0.007421306419021445,1.0,4,0.6770833333333334,1,0.8052747649062459
29ABCDE1311Z1,797,0.3,0.85,0.1,134394.369843497,49389.63604506444,3110.822190469629,20.0,1124.0,72.42910870814717,2507.057569955045,2281.7846763953908,17303.30817512367,17.0,30.0,18614.312587019147,644.0582288628768,18.0,10540.254316520824,1440.412153670157,1903851.8216819465,1717221.8545818676,31949.44712159081,1.0,22.0,1.1086813370107744,0.9,225.27289355965422,0.08985549285319909,4.619302787663385,11.808541255908533,10.459525519123666,1.7125048770712044,0.023146795861287275,1.0,4,0.8020833333333334,0,0.5634380744700929
29ABCDE1312Z2,1375,0.3,1.2608695652173914,0.08695652173913043,59473.507617533025,12196.555801045253,-99.96713969055709,23.0,1226.0,32.50840221263993,1119.500785858384,1094.6826092914243,2761.462979539884,18.0,47.0,8132.536037881844,603.5486497620763,20.0,3879.342857286503,914.6684508919456,907737.0967514396,886784.8908697062,8230.748753099651,1.0,24.0,1.0236271570450244,0.9130434782608696,24.818176566959664,0.02216896752594075,3.5438060533340874,10.993303056322816,10.983528455618803,0.47219527462250377,-0.0016808401396682918,1.0,4,0.8854166666666666,0,0.5474683427549701
29ABCDE1313Z3,234,0.3,1.25,0.25,219520.10081610703,33640.66584902894,19249.185316670333,4.0,114.0,167.70604374215407,4593.034779432186,4966.209713870596,12580.211697707537,2.0,12.0,24396.90892008327,694.7367892101538,5.0,5436.490132464732,2518.6322703699702,529633.9050536995,559615.1724508516,25582.347870192923,0.0,4.0,0.946425206332687,0.75,-373.17493443840976,-0.08124800972757788,1.0946960450100698,12.299203638157717,7.309881485824787,0.0,0.08768717560684695,0.0,4,0.15625,1,0.964128261159245
29ABCDE1314Z4,231,0.3,0.0,0.0,27025.580804177604,17781.066920135112,0.0,1.0,296.0,21.333642805493973,785.2111153934303,793.4784522131237,1004.8621208890787,4.0,2.0,5000.0,549.407640975119,2.0,4150.735492048434,1740.1182344792976,138430.4415061862,137857.24558977128,10871.692979089428,1.0,5.0,1.0041578947407712,1.0,-8.267336819693355,-0.010528807676838609,5.231062646340862,10.204576134938325,6.79234442747081,0.0,0.0,1.0,4,0.125,1,0.9220540365975204
29ABCDE1315Z5,403,0.3,0.0,0.0,23419.148354295146,2230.01667014799,688.4911279282915,6.0,666.0,16.286937051356414,549.37476383165,535.3352437886871,1084.9709010080092,10.0,17.0,9095.94417521319,616.3493178278623,11.0,3799.4913314781315,1040.8647248060527,201488.17809130467,195104.87101566582,3185.200633022524,1.0,11.0,1.032717312706797,1.0,14.039520042962863,0.025555451337158846,7.097405552057964,10.061351971644674,9.393161803811788,0.42603292809500004,0.029397385426981098,1.0,4,0.3958333333333333,0,0.5084688447195879
29ABCDE1316Z6,1044,0.3,1.3333333333333333,0.08333333333333333,274725.5216854985,61042.55215788605,5985.433329507115,24.0,1442.0,129.91252776743102,5363.14757527675,5044.289371425222,130064.68348373957,18.0,36.0,31751.354410217733,455.1715543949036,15.0,20325.75730672258,6241.595760512259,4017383.7857638695,3772458.229796484,49282.8469145603,1.0,19.0,1.0649246568279693,0.9166666666666666,318.85820385152783,0.059453557705816826,4.02945901990942,12.523531415240539,10.885397471418095,0.884130212688191,0.02178687843017618,1.0,4,0.7916666666666666,0,0.7685044136636255
29ABCDE1317Z7,1468,0.7,1.75,0.125,193905.75595303698,24004.8929105931,-108.01612978125053,24.0,2106.0,62.65987846654821,3409.564270476879,3188.5209320506465,19551.2762465991,20.0,4.0,20813.74450645419,512.050964500639,4.0,16256.395770951667,3957.2981731631,3715057.8697329494,3484315.2911094315,26650.104663962404,1.0,21.0,1.0662232201581412,0.875,221.04333842623237,0.06483037740048705,5.098412749166625,12.17513268308398,9.262458326238288,1.5808067032600377,-0.0005570519152381228,1.0,4,0.71875,0,0.3790207221642114
29ABCDE1318Z8,523,0.3,2.5384615384615383,0.23076923076923078,56783.905447265046,10484.451664032045,631.9107215848633,13.0,1102.0,21.91057229023837,1054.8494567805164,957.2714318730403,2975.6458953175043,12.0,17.0,9095.94417521319,616.3493178278623,11.0,5744.934788946121,1460.1961098398328,671205.2885100117,608560.2566418092,9887.163109752588,0.0,14.0,1.1029397355224835,0.7692307692307692,97.5780249074761,0.09250421875865768,6.001364500876542,10.947025820223807,9.896160777149667,1.7884979077313956,0.011128146055851154,0.0,4,0.5208333333333334,0,0.2944473764218891
29ABCDE1319Z9,931,0.7,2.9166666666666665,0.16666666666666666,39186.113657637026,14475.58301673818,1474.6037741846076,24.0,2010.0,12.72718906568281,661.4389973008889,684.9636354371345,1039.8428853873697,19.0,2.0,6857.613463939972,365.28969354058626,2.0,3645.5100333752453,902.3926582324707,744749.0622416507,763497.1905360292,11932.801713955667,1.0,21.0,0.9754444043452,0.8333333333333334,-23.524638136245585,-0.03556584693712006,5.322194996598221,10.576103238510399,8.704999678440762,0.0,0.03762981338885182,1.0,4,0.6875,1,0.8185289223568039
29ABCDE1320Z0,117,0.7,0.0,0.0,297490.151339284,17781.066920135112,0.0,1.0,1158.0,38.266081814191615,1416.04014191832,1326.120364264417,6039.475649747926,16.0,1.0,31268.328956897298,1100.4846941355045,1.0,9461.337040282775,3882.2673491433707,161220.47563978238,145173.69572898588,11346.786891132264,0.0,1.0,1.1105350375646086,1.0,89.91977765390288,0.06350086766049436,7.134599011704993,12.603139760128114,7.748460023899697,1.1569634929767398,0.0,0.0,4,0.19791666666666666,0,0.5595702422547771
29ABCDE1321Z1,541,0.3,0.38461538461538464,0.15384615384615385,173332.90035862706,34542.119081125384,5487.203938463942,13.0,780.0,96.9131869539044,3324.8506881708086,2974.5064638329773,82539.73900939066,12.0,30.0,19820.258932160355,535.3693707244379,11.0,15465.017275529133,3361.3532181743944,1435613.3231309417,1312431.46008895,22575.152816606384,1.0,14.0,1.093857749366693,0.8461538461538461,350.3442243378313,0.10537141580050194,5.199187651319058,12.062975073183921,10.094562354324832,1.2194409804242703,0.03165684223980965,1.0,4,0.5208333333333334,0,0.48799901707548543
29ABCDE1322Z2,772,0.3,4.2272727272727275,0.36363636363636365,387920.34309965855,92123.40799154893,7439.177144997609,22.0,2124.0,147.005324716635,7237.123772426041,7631.4147846278975,182699.25392825418,21.0,1.0,45686.99814497445,332.47644246370294,1.0,5070.759688055699,1050.6555597654115,6268566.6051407475,6683306.336667694,96860.25784633523,1.0,18.0,0.9379439291520286,0.6363636363636364,-394.2910122018566,-0.05448172846015616,0.6644586660745824,12.868557874084177,8.354674261918461,0.0,0.019177024614204983,1.0,4,0.6458333333333334,1,0.98
29ABCDE1323Z3,123,0.3,0.0,0.0,153718.60388272375,17781.066920135112,0.0,1.0,1158.0,38.266081814191615,1416.04014191832,1326.120364264417,6039.475649747926,16.0,17.0,9095.94417521319,616.3493178278623,11.0,4386.5052339998365,3773.0104679996725,93384.1784312977,89788.80416321347,2542.3135258659813,0.0,1.0,1.0400425676852623,1.0,89.91977765390288,0.06350086766049436,3.3077730741530225,11.942885467800126,9.945684601235916,1.1569634929767398,0.0,0.0,4,0.3020833333333333,0,0.6915704715748591
29ABCDE1324Z4,393,0.7,1.6666666666666667,0.16666666666666666,142394.94110133132,20094.38891805682,6260.725039391792,6.0,850.0,46.05139932575314,2460.5473763131236,2432.4138020481473,19171.568165958084,8.0,8.0,17395.9823698684,502.2246624600236,5.0,7967.582922843484,1703.713384896342,1274851.5061406146,1264326.5546462862,27380.711952973106,1.0,10.0,1.0083245514820915,0.8333333333333334,28.133574264976232,0.011433868144872501,3.275586956518089,11.866366774051894,8.943636705909594,0.20318178242857385,0.04396701894007327,1.0,4,0.3020833333333333,1,0.8103852484293896
29ABCDE1325Z5,889,0.3,4.6521739130434785,0.34782608695652173,45183.92896155508,10925.16233517023,742.2888410090175,23.0,1042.0,26.96818822495515,928.3074961933066,945.0826458335778,1330.5627457126648,15.0,31.0,5823.475150611289,581.7392637102346,20.0,3907.900619761589,950.2053747591166,661123.5236648025,663494.3359392647,7107.636745989516,1.0,22.0,0.996426778427421,0.6521739130434783,-16.775149640271138,-0.018070682084396262,4.13498294248622,10.718518880166071,10.415592357800499,0.0,0.016427797012596453,1.0,4,0.8333333333333334,0,0.7621802928694649
29ABCDE1326Z6,1526,0.7,1.8333333333333333,0.16666666666666666,331518.8829860075,84915.47006706015,-6820.119139793919,24.0,1724.0,144.7769048314641,6304.745012249267,6175.024184222938,123732.77478191338,20.0,31.0,33882.28183995745,636.9836422515954,15.0,13368.222123751799,1535.260679962785,5549556.470010382,5496668.511210031,67904.70725354877,1.0,21.0,1.0096218206887482,0.8333333333333334,129.7208280263294,0.02057511093221048,2.164885792335411,12.711443065651046,10.918718232265187,0.36877848941561275,-0.02057227783252378,1.0,4,0.8333333333333334,1,0.9623105755502153
29ABCDE1327Z7,1419,0.3,0.6086956521739131,0.043478260869565216,54976.7292334269,9269.861317495697,-281.48930645073193,23.0,1410.0,20.89678651844709,1050.5407335378743,1054.0641943914395,2175.1263473529334,14.0,2.0,9124.566604364485,1190.615721529105,2.0,4009.9946197245276,948.2355799241759,911983.7973294234,914424.8320506598,9732.83459227289,1.0,18.0,0.9973305244611935,0.9565217391304348,-3.5234608535652114,-0.003353949771846884,3.804317271245216,10.91468345918254,8.350666240520924,0.0,-0.005120060620466372,1.0,4,0.59375,1,0.8089010507128968
29ABCDE1328Z8,910,0.3,0.8695652173913043,0.08695652173913043,377644.37988332694,109004.49530349732,11618.915526727624,23.0,1780.0,140.33405411289596,6815.608210233042,5674.122605814698,238269.29658096842,20.0,76.0,42475.114707080094,667.5431741590463,20.0,54818.71554060045,9243.170929165042,5748778.626321471,4746483.68293058,95367.75213797674,1.0,19.0,1.2111657829974996,0.9130434782608696,1141.4856044183443,0.16748110648503872,9.661179242835468,12.841710885808231,11.828735705143345,2.3384898334394304,0.030766735529287485,1.0,4,0.8541666666666666,0,0.43778646082117895
29ABCDE1329Z9,739,0.3,2.1578947368421053,0.10526315789473684,28751.22299602722,7893.388224883156,-583.9254947392179,19.0,1304.0,13.489806727773408,536.897215996878,562.5220323166546,631.1149774193983,16.0,11.0,5228.276176908105,713.5860897157751,11.0,3883.1958580198934,1012.2014649475212,456004.38415570237,479026.2344275867,6079.586381895254,1.0,19.0,0.9519403142932362,0.8947368421052632,-25.62481631977664,-0.04772760140355365,6.9031889151569565,10.266470364837282,9.658864969544794,0.0,-0.020308881675684717,1.0,4,0.6770833333333334,0,0.717721369274868
29ABCDE1330Z0,1510,0.7,3.6666666666666665,0.25,110877.48644762421,25920.456793099856,-474.4399330413824,24.0,906.0,75.63687871045882,2085.554708755121,2197.38354822461,11547.173348022334,16.0,89.0,11410.35174503639,621.943486209277,21.0,3858.790960938622,915.4408095539902,1163936.2454352723,1220571.8478861833,17059.25529780837,1.0,21.0,0.9535991244194318,0.75,-111.82883946948914,-0.0536206693595875,1.7560843959427823,11.616190163966424,11.309952120445402,0.0,-0.004278917833762947,1.0,4,0.8541666666666666,1,0.9093404694334184
29ABCDE1331Z1,1370,0.3,3.4583333333333335,0.25,105361.60700728302,33253.10723391671,1547.295645238374,24.0,1524.0,50.990560955277026,2018.9269262028415,2071.0528051572733,14959.152591710399,19.0,67.0,14320.64163199758,630.6883973713253,18.0,3798.089717319547,1379.6125550738973,1414110.3605247603,1437977.0739379358,29495.91377223144,1.0,18.0,0.9834025772415023,0.75,-52.125878954431755,-0.025818606051517225,1.833893229502241,11.565163079915928,11.54925739421762,0.0,0.014685434322362767,1.0,4,0.8229166666666666,1,0.8486458186102172
29ABCDE1332Z2,532,0.7,0.6153846153846154,0.15384615384615385,53040.54996518524,11483.778870595577,1048.274200727645,13.0,1178.0,19.76694148007481,963.6661887157571,827.5228161710219,6487.718335742212,13.0,1.0,7334.7037391904105,542.3862313196557,1.0,6862.183303969304,1455.7678951704806,525336.7913798976,450652.7091868902,8248.426051179675,0.0,12.0,1.1657242498946903,0.8461538461538461,136.14337254473526,0.14127648571562793,8.292440002706964,10.878830847004139,7.765569081097317,1.6901180637553372,0.019763264863407994,0.0,4,0.40625,0,0.3610476949631996
29ABCDE1333Z3,464,0.7,2.5454545454545454,0.2727272727272727,298925.8907586643,47185.883830979285,-2863.112625036537,11.0,450.0,137.64609435154728,5262.763873879211,5060.693202486834,88147.53398376433,6.0,15.0,38180.07987538271,602.988188502894,6.0,11990.255899876252,2468.3486123126604,2360604.3823773935,2275782.999064267,30959.413973224393,1.0,12.0,1.0372712966693232,0.7272727272727273,202.07067139237733,0.03839630206388682,2.369291205794538,12.607954309961936,8.88405606174246,0.6806059437930251,-0.009577969441859424,1.0,4,0.3645833333333333,1,0.9454043623060425
29ABCDE1334Z4,1510,0.3,0.0,0.0,44431.26465910627,7641.240154280418,-135.54948432585263,23.0,1492.0,20.195844542598394,852.0103155634141,822.0007987452971,944.802764727677,18.0,17.0,9095.94417521319,616.3493178278623,11.0,3896.893654347142,1047.1087219497726,666552.426633846,646704.2719413601,5792.80502540128,1.0,20.0,1.0306912379485342,1.0,30.00951681811705,0.035222011130548896,4.740741931510729,10.701721166026552,10.198914555435355,0.9757952805965564,-0.003050699426775046,1.0,4,0.75,0,0.6067913713454874
29ABCDE1335Z5,817,0.3,0.14285714285714285,0.047619047619047616,141843.0379946523,27453.809480235832,2584.4686335652846,21.0,2170.0,51.47377178690892,2559.355597844182,2517.8300738645617,15539.196798435863,22.0,3.0,11095.3152997411,862.4082230424915,3.0,7569.052191584492,1301.6926715893287,2595481.4385127258,2560027.0362432282,24142.72713958764,1.0,21.0,1.0138492296243582,0.9523809523809523,41.525523979620175,0.016224991952895607,3.0061807070113042,11.862483409002285,9.069237530998182,0.33310938146024754,0.018220495341952424,1.0,4,0.6979166666666666,0,0.7616645154653895
29ABCDE1336Z6,1436,0.3,0.782608695652174,0.08695652173913043,50537.3199156315,16109.763826468723,461.85199292095416,23.0,1008.0,31.077178625041523,962.5304922971775,995.3317610804382,2363.762858053698,16.0,41.0,6734.727297916371,713.8067346042282,21.0,4047.125571225017,1407.390683244531,637815.8802937716,654904.7259794754,8758.796948057381,1.0,22.0,0.9739063637689501,0.9130434782608696,-32.80126878326075,-0.03407816068764447,4.066107130784051,10.830487137723065,10.654384638636976,0.0,0.0091386495176723,1.0,4,0.8541666666666666,0,0.7604431703074231
29ABCDE1337Z7,505,0.7,6.0,0.36363636363636365,27467.161159549476,5203.111988815692,123.61033551495835,11.0,628.0,15.36292834122653,531.4663277216266,540.5246720884023,794.8254470686979,9.0,12.0,5082.20858417507,700.2310021397246,12.0,3768.0191890537612,1003.7284222128325,245548.3583842984,245885.16897586218,2784.555119029285,1.0,13.0,0.9986302118465842,0.6363636363636364,-9.058344366775714,-0.017044060732141673,6.971040146040743,10.220782836897866,9.009080614161977,0.0,0.004500131435699854,1.0,4,0.46875,1,0.7999843279388229
29ABCDE1338Z8,344,0.3,2.1666666666666665,0.16666666666666666,86305.67552474797,18545.120002642485,-5317.020445386274,6.0,668.0,37.29678229487131,1705.8927057869244,1408.3886158348303,9347.238467910978,8.0,3.0,7815.84641506576,868.2980847588175,3.0,14166.495224365419,2994.456018025327,627137.819187841,519673.5017323842,16433.637306394347,0.0,9.0,1.2067919897728356,0.8333333333333334,297.5040899520941,0.174397890877232,10.058655022547274,11.365662226626291,7.89207842124812,3.077003918868691,-0.06160613200611171,0.0,4,0.2708333333333333,0,0.2668701856611841
29ABCDE1339Z9,293,0.7,3.6,0.2,44664.65350855932,11096.590039192011,-3862.022824822815,5.0,732.0,14.493407464803575,791.3747559280677,724.221567534249,365.09544036455077,7.0,17.0,9095.94417521319,616.3493178278623,11.0,6228.071856605459,2777.8838713054215,289954.2869440601,265669.6909729584,8633.061970199502,1.0,7.0,1.0914089818908759,0.8,67.15318839381871,0.08485636911056918,8.599677413377957,10.70696010736349,9.487517459782815,3.5096958131133156,-0.08646515882909296,1.0,4,0.3125,1,0.8030338895218758
